instance_id,k,n_vars,n_clauses,satisfiability,clauses
80,2,50,100,UNSAT,"[[-25, -8], [-47, 27], [-19, -43], [21, 22], [48, -33], [38, 21], [15, 16], [-35, 18], [-26, 33], [-18, -7], [20, 46], [-27, 48], [48, 6], [-22, 33], [-31, 29], [39, 48], [8, -38], [-25, -18], [-10, 37], [20, -33], [-11, -2], [12, -30], [-28, -50], [-50, 18], [36, -44], [31, -12], [-35, -33], [13, -42], [-18, -36], [-15, 33], [-39, -14], [-42, 24], [34, -7], [-23, -47], [-5, 37], [-11, 17], [-37, 24], [9, 5], [5, 30], [-11, 3], [-43, -11], [39, -48], [47, 42], [-10, 35], [19, 7], [5, 50], [-31, -3], [-41, 8], [28, -33], [-32, 26], [-40, -47], [-26, -35], [-49, -13], [-25, 7], [-16, -42], [9, 18], [44, -37], [41, 30], [3, -7], [3, -46], [-22, 19], [9, 12], [19, 40], [10, -16], [-37, -37], [-17, -13], [1, 49], [-42, -47], [-45, -14], [-9, -46], [13, 26], [-36, 48], [-7, -27], [36, 2], [-15, -10], [-37, -6], [28, 41], [15, 22], [41, 16], [35, -13], [41, 6], [-15, -8], [-8, -1], [-37, -11], [22, 47], [-24, -41], [-15, 3], [-22, 19], [15, -46], [-23, -26], [18, -41], [49, 36], [42, 8], [-50, -1], [-43, -4], [-7, -19], [-6, -33], [-25, 34], [-37, 30], [6, 42]]"
81,2,50,100,UNSAT,"[[-34, 12], [-16, 1], [26, 36], [45, 16], [-9, 10], [-50, 30], [-22, -50], [1, 7], [-34, 2], [5, -11], [-37, 10], [44, -8], [-3, -29], [-36, -13], [43, 17], [3, -19], [44, -44], [26, -39], [50, -16], [-50, -42], [-4, -50], [-48, -11], [4, 40], [-46, -9], [-7, 13], [24, 38], [-29, -4], [46, 19], [-38, 30], [-6, 1], [50, 4], [-10, 44], [-50, -13], [45, -48], [39, 40], [33, 44], [8, 7], [-29, -8], [11, -5], [-3, 29], [5, -13], [-7, 26], [-20, 15], [45, -37], [19, -16], [34, 37], [3, 4], [-24, -27], [43, 48], [9, -22], [39, 39], [-50, -14], [-21, 47], [10, 23], [-2, 17], [-20, -50], [-35, -43], [-21, 1], [33, -4], [22, -30], [43, 30], [-35, 37], [-29, 36], [29, 12], [28, 17], [-15, -50], [-41, -27], [-25, 4], [24, 18], [26, -20], [49, -35], [28, -24], [-45, 7], [-34, 2], [-44, -16], [3, -19], [-45, 37], [-13, -39], [26, 11], [49, 13], [-1, 21], [-5, 23], [28, -10], [15, 50], [-39, 33], [-11, 6], [41, -2], [-24, -13], [16, -16], [-40, 8], [38, 30], [2, 10], [-1, 38], [9, -40], [42, -7], [44, -26], [-47, -18], [36, 31], [-41, 8], [-6, 44]]"
82,2,50,100,UNSAT,"[[-39, 4], [-38, -17], [-26, -19], [35, 47], [-22, 2], [30, -31], [41, 46], [-7, 30], [-14, -45], [13, 16], [-11, -40], [-39, -45], [38, -42], [-4, 19], [-23, -47], [46, -18], [-48, -9], [-10, 2], [22, 10], [-25, -46], [-25, -40], [-19, 12], [-17, -6], [-10, -35], [35, -40], [-16, -33], [-24, 25], [-17, 21], [-30, -27], [-30, 16], [-27, 50], [44, -5], [-30, 32], [41, 34], [-48, -21], [44, 29], [-29, 39], [-33, -32], [-28, -4], [9, 18], [23, 1], [-14, -18], [-38, 48], [43, 40], [22, -3], [-2, -27], [41, -8], [20, 11], [43, -2], [13, -2], [14, -16], [19, -19], [11, -14], [-1, 4], [-34, 44], [-40, 38], [-16, -35], [46, 20], [-36, 45], [-34, 18], [38, 23], [36, -6], [45, -41], [8, -13], [32, -25], [-28, -15], [25, -29], [50, -30], [-41, 32], [36, -47], [-41, 16], [-6, -17], [-42, -8], [46, 40], [29, -7], [12, -42], [42, -12], [39, 42], [2, -2], [27, -10], [49, -23], [-48, -12], [-17, -28], [-4, -2], [42, -21], [40, 24], [16, 36], [-33, 39], [-8, -23], [-35, 21], [-27, 3], [-44, -9], [17, -18], [-47, -48], [16, 16], [-50, -39], [40, -38], [25, 6], [25, -26], [-26, 7]]"
83,2,50,100,UNSAT,"[[2, 1], [-12, -22], [-6, -3], [-48, 15], [-2, -5], [9, -10], [22, 25], [-19, 19], [23, -48], [-28, 9], [-50, -41], [5, 37], [2, 1], [38, 9], [-2, 5], [-31, 26], [-30, 18], [31, 33], [44, -24], [-13, -50], [-11, 11], [3, 47], [-34, -40], [-43, -34], [-20, 46], [-35, 14], [15, 48], [-6, -30], [5, -24], [6, 24], [39, 28], [-33, -37], [-31, 5], [13, -4], [-15, -49], [49, 28], [-21, -40], [49, 31], [-12, -4], [16, -14], [20, 13], [-29, 23], [10, -41], [-45, -44], [-6, -30], [-39, 11], [-32, -5], [40, 1], [-6, -34], [-15, -20], [23, 34], [-12, -30], [-11, -40], [-46, 36], [-20, -50], [-36, -16], [-38, 45], [-50, -18], [-26, -41], [-23, -2], [-39, -24], [29, 6], [-21, -38], [21, -35], [45, -39], [16, 25], [14, 27], [16, 13], [-40, 19], [-13, 41], [1, 50], [16, -12], [-40, 13], [-22, -50], [-43, 11], [-36, -17], [-1, 24], [-16, -32], [-22, 40], [30, 32], [-48, -28], [47, 23], [6, 12], [32, -11], [14, -17], [24, -3], [-9, -25], [44, 35], [23, -43], [3, -9], [-22, -11], [-14, 47], [42, 17], [27, 37], [-15, 48], [25, -32], [38, 19], [25, 13], [3, -30], [-27, 5]]"
84,2,50,100,UNSAT,"[[28, 2], [23, 30], [22, -5], [-49, 14], [-37, -26], [-26, -25], [19, -6], [14, 49], [47, -26], [24, -30], [34, 5], [-31, -9], [-32, -15], [2, 20], [-10, 20], [-4, -7], [-3, 47], [48, -50], [9, -33], [-11, -14], [-10, 29], [40, -15], [39, 15], [31, -30], [10, 43], [-34, 42], [-40, -48], [16, -41], [34, 47], [-1, -32], [-19, 35], [-42, 28], [-45, -15], [20, 35], [-29, 29], [15, -26], [6, -36], [-47, -42], [49, -49], [45, -41], [-49, -34], [-36, 10], [20, -13], [49, 42], [-32, -35], [-17, 15], [-44, -23], [-36, 49], [-49, -12], [-38, 10], [24, -32], [-2, -2], [48, -3], [-8, 39], [-40, 13], [27, 9], [-5, -27], [-35, 34], [-39, 2], [42, -24], [27, 21], [29, 1], [-49, -29], [-30, -22], [-45, 12], [17, -20], [-47, 24], [3, -28], [-27, -2], [-19, -29], [-45, -48], [47, -37], [3, -39], [12, 23], [50, -27], [5, -3], [47, -48], [-41, -40], [-16, -9], [21, 43], [6, 17], [20, 15], [-11, 45], [25, 8], [-15, -23], [27, -43], [34, 48], [40, -47], [15, -43], [42, -46], [-41, -32], [15, -37], [-26, 2], [34, 6], [-6, 26], [-39, -29], [-33, 6], [23, -25], [41, -4], [-42, -12]]"
85,2,50,100,UNSAT,"[[-37, -24], [15, -15], [35, 46], [-19, -48], [40, 36], [-49, 42], [-42, -17], [-34, 45], [44, -21], [22, 9], [39, 20], [-36, 41], [8, 22], [33, 38], [-15, 28], [-41, 25], [4, 49], [31, 17], [-4, 41], [-47, 38], [30, 15], [22, 47], [15, 2], [-41, -5], [13, 3], [4, -39], [34, 1], [13, -47], [45, 23], [39, 45], [6, -21], [20, -5], [30, -24], [18, 4], [-27, 2], [44, 25], [39, 37], [-46, -34], [-3, -37], [-40, 29], [34, 42], [6, 5], [-14, -33], [30, -44], [29, -11], [-15, 24], [11, -18], [15, 39], [47, -14], [-8, -18], [34, 41], [45, 8], [-9, -21], [33, 1], [-20, 28], [47, 39], [33, -38], [19, -9], [15, 30], [-16, 1], [-4, -48], [-30, -49], [9, -18], [-19, -42], [-9, 18], [14, -3], [50, -2], [-46, 8], [48, 5], [9, -42], [36, 13], [44, -29], [-11, -18], [26, -19], [42, -35], [7, 11], [11, -33], [24, -31], [26, -13], [29, 14], [-19, -24], [3, -20], [40, 1], [-8, 27], [37, 47], [5, -34], [-44, 2], [-36, -12], [-17, -6], [-9, 39], [-17, -3], [-30, 29], [20, 40], [-2, 28], [43, 11], [-41, 35], [-36, -13], [22, -29], [40, -37], [-49, 49]]"
86,2,50,100,UNSAT,"[[-39, 49], [-14, -24], [1, -48], [13, -23], [1, -23], [27, 49], [42, 31], [23, 26], [-50, 25], [48, -48], [39, 39], [6, 44], [40, -5], [25, 38], [-28, 37], [-22, 4], [-5, -21], [36, -19], [46, -26], [19, -38], [-5, 30], [-48, 13], [3, -31], [33, 11], [5, -22], [46, -46], [2, 34], [-26, -37], [30, -45], [30, -29], [-21, 32], [-25, -48], [1, -47], [-36, -20], [50, 47], [39, 13], [-12, -27], [-42, 9], [1, 10], [-14, 18], [-19, -22], [-28, -16], [-20, 38], [19, -38], [27, 17], [-25, 19], [3, 22], [3, 47], [13, -34], [30, 48], [36, -35], [9, 39], [-5, 8], [21, 13], [-47, 12], [23, -46], [-35, -23], [42, -21], [10, -9], [5, 19], [-44, -11], [-26, -2], [-16, -49], [20, 35], [38, -47], [14, -6], [42, -29], [39, 15], [-8, -26], [12, -2], [5, -44], [30, 21], [-38, -4], [-44, 23], [29, -48], [25, -35], [48, -39], [-5, -19], [18, -2], [-18, -19], [-43, 25], [47, -12], [36, -2], [31, 16], [-6, -10], [33, 25], [-49, 39], [-23, -46], [43, 33], [-15, 49], [-5, -7], [-8, -48], [38, 28], [-25, 28], [1, 18], [-28, -8], [7, 17], [21, 4], [-34, -19], [-17, 44]]"
87,2,50,100,UNSAT,"[[-6, 10], [-8, -24], [-28, -44], [-10, 39], [3, 29], [13, -5], [-41, -49], [8, -30], [-40, 18], [-15, 41], [4, 48], [41, 16], [-30, -27], [19, -9], [34, 42], [40, 24], [36, -9], [-3, 24], [-27, 12], [-36, 29], [-21, -18], [36, -22], [-11, -27], [-27, 18], [48, -15], [48, 30], [-47, 7], [-1, -36], [26, 20], [-18, -49], [46, 6], [-10, 29], [-41, 45], [-12, 46], [-12, -40], [23, 12], [20, 41], [35, -4], [30, -8], [-40, 41], [-23, -4], [23, -49], [31, 50], [18, 46], [-32, -24], [34, -21], [40, 15], [21, 26], [17, -26], [23, -39], [50, 29], [-22, -32], [49, -36], [-50, 7], [13, 45], [-47, 15], [47, -26], [-27, 9], [10, 28], [-33, -36], [2, 21], [-46, 47], [-31, 23], [-41, 47], [-46, 31], [-17, -6], [-36, -28], [19, -14], [46, 1], [49, -15], [3, 39], [-30, -7], [-29, -9], [42, -10], [8, 6], [31, -28], [-12, -49], [9, 38], [35, -8], [-18, -9], [49, 10], [6, 50], [43, 21], [35, -10], [-5, -3], [5, 44], [-35, 29], [46, 20], [19, 4], [48, 39], [-24, 44], [26, 43], [-21, 9], [17, 41], [38, 12], [48, -10], [6, -16], [32, 27], [-18, -27], [46, -38]]"
88,2,50,100,UNSAT,"[[-44, -20], [-4, -35], [-42, 34], [-43, -10], [35, 39], [40, -31], [-10, -38], [4, -12], [-21, -16], [-24, -23], [-35, 50], [23, 50], [8, 11], [-47, 36], [43, 29], [-42, -35], [4, 44], [31, 12], [21, -3], [9, 28], [-44, -42], [-40, -38], [-43, 26], [47, -15], [24, -2], [-2, -29], [-43, 44], [-44, -44], [30, 17], [44, -9], [-11, -27], [46, 28], [21, -17], [16, -42], [-44, 36], [18, -25], [-13, 6], [-36, 6], [-46, -18], [-38, 33], [31, 44], [7, 43], [12, -32], [35, -13], [7, 31], [-31, 10], [38, -14], [-1, 30], [-50, 7], [22, -11], [21, -1], [32, 25], [-27, 39], [17, -31], [-10, 37], [-13, -18], [-37, 18], [41, 26], [29, -28], [6, 7], [-50, 3], [22, -27], [22, -41], [5, -47], [41, -31], [-35, -4], [-39, 19], [15, 23], [33, 26], [-6, 16], [-16, 1], [41, 50], [2, -47], [38, 5], [10, 12], [-16, 10], [5, 39], [-26, 46], [-45, -27], [34, 30], [-11, 48], [42, 17], [-4, 32], [44, 27], [24, 7], [-2, 10], [12, 28], [-10, -4], [6, -13], [-40, 17], [39, 35], [37, 23], [-10, 11], [-48, 10], [22, 29], [-29, -19], [46, -25], [43, 9], [-44, 31], [-12, 25]]"
89,2,50,100,UNSAT,"[[21, -50], [-5, -31], [-50, -25], [-36, 31], [-13, 24], [3, 15], [-3, -32], [-49, -44], [34, -7], [23, 22], [44, -18], [1, -31], [-8, -36], [43, -21], [27, 35], [34, 14], [26, 31], [-49, -27], [45, -21], [-48, -31], [-18, 14], [20, -12], [-27, -42], [-34, -31], [-9, 35], [13, 21], [37, -8], [-29, -7], [-18, -22], [34, 49], [-12, 49], [15, -32], [28, 27], [7, 11], [26, -50], [31, 30], [49, -5], [26, -23], [-4, -38], [42, -20], [-27, -2], [-47, 3], [-48, -49], [-6, -5], [-31, -30], [36, -27], [49, -22], [10, 11], [-17, 14], [-6, -38], [-29, -8], [-12, -15], [-5, -11], [9, -45], [2, -45], [47, -21], [-20, 15], [-38, -36], [-22, -22], [-3, 22], [-28, 25], [7, 4], [-46, -1], [1, 37], [8, -43], [21, -25], [-37, -49], [37, 31], [17, 41], [-49, 19], [-37, 9], [50, -40], [-47, 50], [-37, 25], [-38, 24], [-50, -48], [30, 13], [-49, -43], [-8, -19], [3, 1], [43, 21], [29, 4], [13, 4], [19, 14], [-6, -32], [43, 6], [25, 17], [-27, -8], [9, -32], [38, -10], [-30, -4], [-29, -1], [-8, -37], [25, -39], [11, 6], [48, -34], [50, -26], [6, -22], [31, -43], [-24, -46]]"
90,2,50,100,UNSAT,"[[-4, -19], [42, -10], [-1, -16], [39, -14], [50, 27], [-26, 22], [-42, 22], [19, 40], [15, 24], [-32, -47], [-46, -29], [18, -20], [25, -13], [38, 20], [-38, -23], [-4, 43], [32, 26], [-26, 38], [-38, 33], [-31, -11], [-44, -45], [-22, -13], [35, -25], [45, 6], [38, 25], [-21, 32], [-18, 23], [30, 25], [39, 30], [-5, 35], [-47, -40], [-40, -32], [43, 34], [-43, 15], [32, 16], [3, -41], [4, 7], [-25, -22], [-10, -28], [23, -8], [-2, -1], [41, -7], [-34, 44], [9, 17], [-11, -45], [-10, 3], [-22, -47], [36, 11], [-33, -48], [50, -9], [-32, 8], [-45, -6], [5, 47], [11, 30], [-22, 20], [40, -25], [12, 34], [-15, -6], [6, 3], [38, -19], [-9, 15], [3, 13], [-31, -31], [18, 23], [11, -2], [9, -25], [-44, 40], [10, 37], [8, 33], [20, -36], [24, 47], [-21, -31], [34, -5], [3, -19], [-8, -27], [-16, -15], [44, 33], [-12, -20], [6, -39], [35, -22], [8, -6], [8, 22], [-39, 18], [19, -47], [15, 46], [-32, -46], [-15, -21], [-38, 21], [14, 49], [3, 13], [23, 34], [47, -12], [49, -31], [-35, -39], [24, -42], [4, -45], [-42, 15], [34, -39], [-11, -29], [-21, -20]]"
91,2,50,100,UNSAT,"[[-41, -38], [23, 17], [17, 7], [-24, 11], [20, -18], [-21, -37], [8, 13], [14, 10], [-38, -11], [18, 37], [-5, -46], [45, -16], [48, -2], [-13, 27], [-28, -1], [-47, 8], [-25, -17], [3, 40], [-13, 42], [-39, -12], [-5, -50], [6, 37], [2, -33], [-33, 31], [17, 27], [-25, -34], [45, -31], [1, -10], [28, 27], [17, 49], [7, 9], [-24, -50], [-18, -10], [49, 7], [-8, -24], [19, -38], [-20, -12], [-26, -33], [-45, -21], [-15, -33], [-17, -16], [43, -13], [12, 6], [-45, -49], [-22, -43], [-38, -11], [42, -36], [-1, 10], [31, -41], [-26, 49], [18, 28], [-16, -36], [22, -35], [38, 29], [-15, -40], [37, -49], [-32, 27], [13, 9], [-9, -39], [-47, 16], [-24, -12], [46, -18], [38, 44], [15, 38], [-24, -31], [-5, 10], [-1, 18], [23, -43], [21, 22], [46, 27], [-24, 41], [33, -8], [-22, -47], [14, 18], [6, 22], [-17, 25], [-7, 11], [-13, 21], [-9, 25], [41, 16], [-2, -41], [-18, 9], [-44, -1], [-33, -17], [1, 13], [-20, -26], [48, 19], [13, -24], [-34, -6], [39, 31], [21, 24], [-12, -34], [-21, 9], [-37, -39], [-17, 31], [-37, 11], [6, 19], [-18, -1], [17, -20], [-45, -27]]"
92,2,50,100,UNSAT,"[[47, -10], [-15, -3], [2, 13], [-26, 23], [32, 36], [-38, -2], [21, -6], [-42, 17], [33, 30], [47, 9], [-41, 9], [24, 21], [22, 41], [23, 48], [-14, -14], [31, -49], [-25, 5], [-29, -36], [-36, 23], [47, 32], [-2, -10], [-42, 35], [22, 37], [24, -40], [-32, -36], [-31, 43], [23, -20], [-3, -32], [-6, -23], [-23, 47], [8, 3], [12, -2], [2, -16], [14, 44], [25, 16], [43, 31], [-3, -26], [25, 21], [-21, 17], [13, -46], [-42, -22], [-21, 50], [-23, -33], [11, -44], [1, -29], [41, -35], [16, 29], [20, -8], [14, 47], [-20, -41], [-35, -18], [15, 23], [-35, -4], [-49, 10], [-11, -19], [-13, 29], [7, 15], [19, 21], [-44, 5], [28, 37], [29, -33], [-22, -35], [12, -32], [23, -12], [38, 30], [-32, -2], [4, -48], [-26, 41], [-32, -7], [45, 45], [-10, -37], [-45, -17], [17, 46], [-34, 9], [-16, 43], [33, 48], [-9, 27], [42, -49], [41, -37], [-45, -18], [47, -49], [30, -46], [-33, -26], [9, -48], [-12, 21], [-32, 1], [25, -21], [-30, 18], [31, -49], [2, 16], [-19, 28], [45, -46], [20, 3], [-24, 36], [-22, 28], [32, 50], [-9, 40], [8, -3], [31, 7], [-25, 38]]"
93,2,50,100,UNSAT,"[[27, 11], [18, -17], [-6, 22], [11, 48], [22, 3], [-28, -7], [-16, -6], [-27, 8], [6, -8], [-27, 45], [30, -22], [10, 32], [35, -28], [37, -12], [-48, -33], [-7, 19], [-23, -43], [-7, 28], [-27, 30], [48, -8], [-48, 3], [49, 9], [48, -47], [21, -9], [-6, 24], [-29, 26], [-25, -11], [-39, -20], [-27, 1], [30, 17], [31, 4], [-12, 13], [37, 20], [36, -16], [13, -5], [-28, -7], [-41, 31], [-35, 10], [-31, 43], [-40, 23], [-17, 36], [-7, 21], [40, -29], [29, -48], [-46, 3], [-4, 48], [7, -15], [30, 33], [20, -49], [-12, -42], [47, -15], [-6, 41], [-28, 3], [18, 14], [-24, -20], [6, 14], [21, 9], [6, 39], [-16, -42], [-34, 8], [-43, 48], [14, 47], [-44, 11], [40, 34], [-44, -48], [35, 13], [-34, -12], [-4, 38], [50, 12], [-30, 47], [6, 27], [-7, -22], [27, 38], [-22, -34], [-9, -4], [21, 19], [-45, 3], [-30, 34], [-24, 34], [2, -45], [-3, -20], [-5, 25], [30, 30], [-25, 47], [14, -49], [32, -36], [-8, 24], [13, -34], [-34, 9], [31, -27], [27, -1], [1, -32], [14, 21], [6, 40], [17, 50], [40, 14], [29, 28], [30, 2], [29, -43], [19, 25]]"
94,2,50,100,UNSAT,"[[-45, -12], [39, 44], [29, -22], [-17, -12], [25, -45], [7, -9], [27, -24], [-40, 23], [-25, -31], [49, 11], [20, -2], [-4, -36], [16, 29], [-33, -12], [-24, 31], [10, 6], [25, -48], [48, -39], [27, -39], [31, -16], [-21, 24], [-23, -30], [-19, -45], [8, -23], [1, 26], [-15, 8], [-42, -34], [44, -29], [2, -9], [-1, -28], [11, 27], [49, -30], [7, -47], [-29, 36], [-42, 21], [4, -45], [-11, 33], [-35, -36], [-3, -23], [38, -25], [37, 46], [-33, 28], [-44, -13], [-4, -35], [-26, -48], [-15, -6], [31, -44], [46, 45], [31, 5], [-22, 6], [-1, 10], [-7, -16], [-25, 42], [-32, 35], [-4, -36], [13, 6], [37, 20], [-32, 27], [-6, 27], [31, -28], [2, -13], [17, -21], [48, 45], [-50, -38], [29, -35], [-16, 6], [44, 11], [-36, 26], [44, -23], [-49, -38], [42, 32], [-32, 12], [-32, -40], [36, -39], [-31, -36], [5, 49], [-11, -1], [6, -31], [-19, -31], [-32, -41], [30, 24], [-17, -21], [42, -14], [24, -45], [-27, -7], [-49, -47], [-26, 8], [3, -47], [33, -36], [31, -29], [-47, 26], [14, 33], [42, 12], [42, 47], [7, 5], [-14, -31], [-25, 1], [-14, 27], [-29, -47], [44, -22]]"
95,2,50,100,UNSAT,"[[-40, -22], [5, 11], [1, 8], [-50, -43], [47, -38], [30, -16], [50, 7], [49, -37], [-28, -10], [-23, -16], [-36, -15], [23, 43], [33, -50], [45, -33], [-8, -43], [16, 19], [45, 18], [-26, -34], [25, 50], [12, 44], [15, 33], [-33, -38], [10, 22], [33, -23], [19, 42], [2, -26], [-42, 16], [-19, -21], [21, -13], [-8, -20], [-40, -27], [41, 2], [-8, 36], [32, 10], [-24, -50], [49, -9], [-24, 33], [2, -20], [-41, 10], [-22, -48], [-9, -23], [49, -5], [32, 46], [36, -29], [-40, -10], [-32, 8], [17, -30], [45, -20], [-30, 46], [5, -4], [46, 9], [26, -35], [32, -37], [10, -20], [-31, 5], [-44, 5], [-3, 34], [-33, -31], [50, 45], [-13, 22], [29, 17], [45, 36], [-37, 1], [8, 6], [19, -1], [-34, -17], [17, -2], [-16, 18], [-8, 7], [37, 13], [21, -38], [48, 9], [-31, -14], [6, 45], [-38, -34], [-48, 11], [33, -20], [39, -23], [19, 10], [19, -47], [45, -4], [31, 13], [-41, 4], [-38, 22], [19, -44], [40, -14], [-8, 26], [12, -31], [-19, -24], [-12, -24], [-28, 46], [-7, 9], [-17, -19], [32, -18], [13, 22], [28, -2], [-19, 1], [-44, -37], [49, 18], [-5, 39]]"
96,2,50,100,UNSAT,"[[4, 31], [12, -2], [30, 22], [17, -26], [-19, 20], [-27, 29], [-36, -45], [-44, -22], [-48, -47], [18, 26], [-19, 50], [-23, 27], [-43, -45], [45, 46], [18, -11], [-37, 44], [-18, -13], [22, -35], [-19, 19], [-16, -13], [-41, 43], [-1, -47], [44, -10], [7, 4], [-26, 12], [1, -40], [-31, -12], [5, -7], [41, -32], [-46, -2], [-37, 29], [-24, 30], [34, -28], [9, 1], [-9, 17], [-20, 28], [46, -41], [-11, 37], [14, 12], [31, 17], [-13, 34], [-42, -9], [20, 50], [-42, 31], [-50, -14], [2, 25], [15, 23], [-39, -43], [1, -37], [-6, 12], [2, -2], [-20, -3], [-32, 8], [19, 41], [5, 23], [42, 37], [48, 19], [7, -26], [-25, 39], [-48, -18], [26, -11], [-35, 13], [12, -32], [15, -37], [1, -26], [-24, 35], [-22, 7], [-2, -46], [7, 38], [26, 8], [11, -20], [46, 2], [15, -43], [-21, -35], [3, -46], [-12, 10], [16, -26], [19, -45], [20, 5], [42, 8], [40, -11], [-28, 46], [-27, 48], [-11, -29], [-25, 25], [-45, -31], [-30, 30], [30, -44], [-37, 46], [-45, 5], [35, -1], [-29, 26], [7, 48], [-15, -44], [-18, 4], [41, -15], [33, 37], [45, -21], [29, -19], [-45, 30]]"
97,2,50,100,UNSAT,"[[-18, -8], [13, 5], [30, 5], [-41, 16], [34, -50], [-18, -22], [7, -13], [-8, -39], [-40, 17], [-38, 1], [-26, 23], [43, -49], [-49, 11], [4, 19], [14, -40], [20, -6], [-22, -4], [8, -5], [-15, -31], [24, -10], [-50, -15], [43, -7], [50, -49], [-10, -19], [-13, -45], [-5, -43], [43, 19], [-30, -29], [21, -34], [39, -40], [29, -9], [11, 13], [-32, -10], [46, 6], [5, 31], [-8, 49], [18, 9], [-37, 10], [4, -42], [36, 22], [32, -38], [-50, 17], [21, 25], [8, -48], [46, 27], [15, 38], [-39, -18], [31, -14], [-22, 45], [7, 8], [24, -11], [-19, -21], [-18, -21], [-28, 26], [-5, -32], [43, 14], [41, -27], [45, 12], [-11, 38], [48, -42], [-13, -32], [-31, -24], [-44, 37], [-48, 37], [13, 45], [33, -40], [29, -36], [-6, -35], [-35, 49], [-40, -32], [15, 33], [-40, -49], [25, 21], [-48, 13], [22, 11], [39, -26], [33, 26], [-6, 15], [-4, -41], [27, 6], [25, 33], [-10, 23], [-48, -30], [-4, -44], [21, 2], [14, -14], [38, -27], [-1, 8], [-22, 41], [-49, 32], [13, -11], [21, -36], [37, 15], [-17, -31], [39, -33], [40, 40], [-1, -9], [-43, 35], [-10, 5], [22, 20]]"
98,2,50,100,UNSAT,"[[-32, 15], [34, -40], [-42, 8], [-14, 4], [-11, -16], [25, 20], [46, -22], [-47, -11], [-10, 29], [-9, -24], [-30, 11], [25, -21], [-7, -50], [-48, -42], [43, -14], [24, -7], [-4, 15], [-14, 11], [-28, -43], [11, 6], [21, -19], [-11, -39], [-5, 29], [47, 4], [-23, -25], [22, -19], [-37, -38], [42, -20], [-30, -37], [-24, 31], [35, 44], [30, 6], [39, -17], [-26, -14], [-46, -42], [16, -1], [-9, 19], [1, -27], [4, 50], [42, -12], [-27, 9], [10, 28], [-24, 31], [16, 26], [9, -39], [33, -43], [-49, 19], [8, 8], [19, -19], [48, -34], [-29, -35], [-13, -5], [45, 32], [-43, 23], [27, 24], [-29, -7], [-35, 22], [-29, -39], [37, 49], [-17, 6], [-48, -35], [-12, 2], [6, 35], [-20, 9], [33, 42], [31, -33], [-9, -22], [-29, 41], [14, -41], [-26, -26], [-32, 4], [10, -46], [9, 29], [20, -32], [21, 3], [-11, -11], [41, -23], [2, -33], [-5, -25], [42, -39], [20, 38], [-5, 50], [18, -14], [-45, -49], [-16, -36], [-15, -18], [17, -38], [18, -24], [-41, -42], [47, 18], [26, -8], [50, -14], [-27, -24], [33, -36], [1, -3], [36, -26], [-20, -28], [39, -13], [20, 2], [7, 9]]"
99,2,50,100,UNSAT,"[[-13, -8], [-14, -12], [17, 25], [-29, -5], [13, -6], [50, -44], [15, -23], [-24, -43], [30, 17], [-35, -9], [-19, 33], [-23, -29], [-23, -27], [45, -16], [-16, -3], [26, -6], [-13, -39], [20, 7], [45, -38], [-30, -38], [26, 41], [-32, -10], [30, 16], [-5, 17], [28, 6], [47, -20], [23, 42], [9, 4], [50, -32], [-24, -10], [32, -16], [49, -44], [-6, 28], [40, -1], [20, 16], [-7, -3], [23, -32], [26, -23], [-40, -34], [-22, 33], [12, -33], [28, -50], [-26, 40], [-48, 30], [-15, -7], [29, 47], [-22, -2], [38, 18], [-23, 40], [50, 39], [-3, 24], [-27, -23], [-41, -37], [2, -7], [-1, 16], [40, 32], [-6, -38], [-15, 30], [-4, 21], [38, -49], [29, 43], [-42, -47], [46, 2], [-50, 27], [-8, 18], [-36, -12], [-14, 45], [-49, 6], [34, -19], [44, 36], [5, 38], [-24, 8], [10, -11], [48, 36], [1, -16], [-33, -7], [-44, -26], [3, -18], [-6, 38], [-3, -34], [-32, 18], [41, -17], [-27, 27], [3, -21], [-20, -17], [-24, 5], [-45, -21], [-11, -38], [44, -48], [50, 18], [-24, -9], [9, -21], [24, -49], [5, 9], [33, 3], [-49, 32], [-34, 49], [8, 50], [31, -40], [41, 8]]"
