instance_id,k,n_vars,n_clauses,satisfiability,clauses
25,2,100,80,SAT,"[[-6, 57], [72, 10], [19, -45], [55, -93], [63, -47], [-22, 3], [-72, -38], [-78, 12], [19, -32], [75, -82], [-13, 71], [44, 67], [54, 80], [-6, 55], [-24, -23], [-33, -46], [-60, -87], [-58, -54], [-56, 52], [12, 4], [5, -67], [32, 45], [-30, -55], [82, 97], [25, 4], [15, 37], [30, 92], [-56, 32], [-20, 12], [44, -56], [74, 86], [66, 48], [-95, 35], [79, 51], [-54, -33], [79, -83], [21, -76], [17, -67], [-10, -13], [-23, 94], [84, -96], [87, -55], [81, -7], [-19, -62], [18, -94], [81, -56], [-40, -25], [-62, -22], [40, 3], [95, -1], [-95, 23], [-86, -4], [-49, -33], [-85, 15], [6, 27], [-7, -94], [-97, -10], [-96, -100], [13, 9], [-60, -95], [-87, 33], [-71, -97], [3, 38], [17, 83], [58, -15], [-85, 2], [69, 44], [89, -100], [6, -5], [71, 74], [-44, 36], [-67, 14], [33, 100], [-51, 1], [63, 98], [31, -15], [19, 52], [-59, 52], [-54, 32], [-47, -54]]"
26,2,100,80,SAT,"[[-23, 70], [92, 55], [92, 22], [-34, -16], [-3, 88], [-35, -12], [86, -53], [19, 39], [55, 77], [-87, -21], [-61, -17], [-84, 28], [26, -88], [16, -97], [-80, 95], [-84, 71], [16, 56], [-26, -57], [-2, -65], [-25, 72], [-88, -92], [6, -21], [-85, -46], [-53, 46], [94, 66], [-18, -47], [-84, 83], [-59, -61], [-21, -89], [66, -21], [-93, -80], [33, -56], [-48, -8], [-34, 89], [-85, 61], [-23, 23], [19, 21], [-31, -40], [20, -44], [40, 42], [35, 22], [19, -11], [-46, -62], [99, 48], [19, 19], [37, -78], [47, 89], [66, 80], [-42, 53], [-31, -92], [97, -89], [-9, 26], [77, 42], [42, -11], [97, -35], [-92, 78], [-24, 34], [59, 83], [89, 40], [-94, 15], [-85, 47], [33, -78], [28, -83], [6, -52], [-60, -75], [-3, 91], [-36, -6], [-81, 94], [-15, -4], [-33, -68], [23, -58], [-71, -57], [91, -78], [77, 67], [-91, -78], [-42, 63], [93, 71], [47, 2], [12, 86], [7, 10]]"
27,2,100,80,SAT,"[[-59, -58], [-48, -73], [-31, -60], [63, 86], [4, 15], [53, 40], [-48, 35], [-33, 27], [10, -9], [-31, 65], [69, 5], [-33, 79], [79, -7], [41, 18], [77, 18], [-77, -74], [35, 42], [79, -6], [67, -64], [16, 63], [-36, 56], [23, 32], [23, 27], [-59, -8], [-26, 20], [2, 9], [-49, -44], [-69, 3], [66, -56], [14, 85], [66, -96], [-15, -87], [60, -64], [-82, -100], [74, -83], [-25, -87], [-93, 100], [69, 19], [-72, 1], [35, -73], [34, -23], [2, 1], [-90, 70], [11, 33], [-100, 25], [76, -31], [7, -4], [71, -70], [54, -93], [72, 91], [-55, 94], [44, 97], [27, -5], [-39, 59], [31, -81], [-67, 98], [90, -87], [-94, -94], [43, -96], [-52, -4], [-28, 91], [-22, -18], [-88, -85], [62, 74], [89, 23], [85, -84], [-85, -1], [-16, 21], [-52, -83], [-83, -38], [28, -90], [95, 72], [-82, -28], [-27, -85], [55, 65], [-37, 87], [-4, 97], [-25, 73], [35, -25], [-90, 81]]"
28,2,100,80,SAT,"[[-39, -69], [-60, 12], [19, 10], [-3, 49], [45, 65], [-93, -31], [-96, 60], [74, 32], [45, -68], [8, -95], [-45, 43], [-80, 6], [72, -35], [-72, -96], [-12, -100], [35, 48], [-89, 59], [86, 30], [-84, 4], [-97, -39], [79, -24], [-63, -24], [28, -89], [21, 80], [25, 34], [-45, 90], [83, -32], [100, 12], [59, 91], [36, -82], [-79, 24], [-83, 39], [36, -40], [-38, 70], [-61, 75], [19, 98], [84, 23], [72, 99], [61, -20], [43, 27], [-42, 43], [98, -79], [-56, 17], [1, -68], [-35, -100], [87, -64], [34, 5], [-67, -36], [100, -58], [-32, 84], [-25, 76], [-43, -52], [10, 27], [99, 83], [78, 91], [60, 94], [32, -32], [-67, 96], [37, -2], [15, 37], [50, -36], [-18, 98], [-45, -45], [85, -96], [-26, -8], [-77, -17], [-32, -43], [33, -89], [-8, -23], [-51, -49], [6, 73], [11, 17], [-84, -27], [-38, -92], [87, 13], [4, 72], [-70, -65], [-18, 66], [47, 50], [18, -98]]"
29,2,100,80,SAT,"[[-73, 6], [-65, 52], [92, -99], [96, 96], [-64, 57], [94, 91], [-84, -92], [94, -56], [12, -96], [61, -71], [7, 56], [-69, 30], [28, 96], [-18, -83], [95, 1], [95, 60], [-99, 12], [22, -25], [98, -58], [-78, -97], [10, -52], [-34, 99], [-75, 24], [-85, -92], [83, 59], [55, 36], [47, -7], [3, -37], [-59, -47], [-76, -69], [-88, 49], [12, 49], [-8, -93], [-11, -68], [16, -60], [-40, 63], [26, 5], [-46, 95], [-58, 97], [47, -20], [39, -40], [-26, 31], [26, 42], [-28, 33], [9, 73], [42, 74], [-92, 63], [-29, -73], [28, -61], [87, 25], [7, 65], [-17, -77], [78, 82], [51, 20], [5, -32], [4, 30], [-37, 81], [40, -98], [-58, 30], [-61, -31], [44, -11], [-74, 25], [23, 30], [-59, 56], [86, 39], [-27, -41], [-35, 1], [-75, 12], [74, 37], [52, -35], [-7, -92], [-69, -14], [80, 3], [24, -25], [-78, 63], [-61, 25], [-57, -11], [-5, -33], [-41, 87], [-92, 100]]"
30,2,100,80,SAT,"[[23, -59], [87, -43], [-92, 59], [70, -25], [7, 42], [-57, -39], [-65, -97], [-28, 28], [-70, -13], [-58, 53], [99, -56], [93, -2], [89, -26], [-89, 41], [95, -89], [-72, -71], [-15, -70], [-60, 23], [-17, 49], [22, 61], [-90, 54], [-34, 29], [71, 94], [73, -35], [-81, -23], [-16, 39], [29, 33], [-98, 22], [-54, 78], [-2, 92], [14, 69], [100, 23], [8, 30], [77, -14], [-2, -30], [-99, -47], [-16, -11], [-10, 73], [1, -47], [73, 6], [61, 32], [-80, 93], [-63, -74], [14, -71], [91, 85], [-28, -66], [-63, 38], [-12, -60], [66, -44], [36, -66], [-87, 95], [11, 53], [7, -83], [41, 90], [49, 61], [40, 74], [2, -81], [88, -69], [45, 53], [64, 9], [87, -67], [80, 17], [25, -61], [-60, -47], [95, -30], [2, 20], [-82, -88], [4, 10], [23, -66], [-22, -95], [-32, -33], [-30, -14], [40, -81], [-87, -45], [-49, 36], [-5, -44], [42, 94], [76, 94], [-26, 23], [-71, -59]]"
31,2,100,80,SAT,"[[-51, 66], [51, 67], [-27, 15], [15, -27], [-84, 42], [83, -31], [-77, 60], [-60, -14], [60, -32], [7, -62], [46, -45], [-35, -18], [5, 93], [-7, -40], [-18, -6], [-11, 44], [-31, 30], [-48, 83], [11, 67], [77, 34], [75, -37], [-7, -63], [-44, -5], [25, -35], [73, -86], [-89, 19], [-25, 54], [-86, -11], [84, -94], [-60, -96], [59, 92], [-14, -40], [20, 70], [-26, -86], [-21, 76], [33, -93], [99, -83], [90, 92], [81, 54], [-67, 3], [-29, -80], [74, -59], [-28, 9], [-35, -94], [-50, -65], [-65, 22], [-71, 51], [22, 80], [61, 35], [-73, 24], [51, 15], [-38, -55], [71, -76], [65, 80], [18, 87], [29, 57], [46, 51], [33, -59], [-34, -53], [54, -95], [-43, -61], [-5, -26], [89, 46], [99, 73], [-55, 100], [-57, -78], [-60, -64], [-94, -1], [-58, 13], [-5, -85], [-26, 64], [-93, -34], [-40, -27], [71, -43], [-7, 82], [55, -72], [-69, 54], [38, 42], [86, 2], [-70, 51]]"
32,2,100,80,SAT,"[[50, -66], [63, 28], [-35, -79], [55, -30], [23, -49], [88, 1], [-62, -68], [-46, 17], [-84, -87], [-48, 87], [47, -17], [21, 88], [-81, -26], [-95, 24], [78, 68], [57, 49], [-48, -4], [-27, 7], [-20, -53], [31, -17], [-84, 6], [-5, 21], [-32, 45], [24, -87], [-36, 28], [9, -96], [76, -95], [-17, -5], [-62, 50], [-55, 17], [-99, -76], [-3, -25], [17, -87], [-97, 63], [62, -68], [-37, 87], [92, 84], [99, -13], [40, 84], [-99, 48], [23, -83], [-10, -68], [-24, 86], [-57, -78], [7, 98], [49, 28], [67, 24], [48, -13], [63, 92], [-66, 52], [74, 63], [-27, -62], [96, -35], [-25, -58], [86, 12], [-19, -45], [-50, 94], [-95, 2], [-26, 82], [16, -25], [57, 49], [1, 18], [-75, 50], [16, -45], [-79, 10], [-59, 50], [-99, -9], [25, 57], [-83, -79], [-68, -87], [63, 33], [27, -71], [85, 82], [-75, 5], [47, 15], [-4, -52], [-42, -84], [-69, 70], [25, 67], [-92, -51]]"
33,2,100,80,SAT,"[[12, -25], [46, 65], [-72, -40], [-90, 87], [48, -52], [29, -54], [-74, -75], [-93, -4], [-93, 14], [59, -76], [-27, -20], [-18, 54], [37, 35], [4, -34], [-15, 99], [17, 95], [-12, -27], [13, 57], [-91, 10], [37, 67], [71, 52], [21, 50], [85, 54], [-70, -31], [4, -91], [17, -3], [-51, 92], [79, -55], [59, -47], [34, -3], [-54, -27], [11, -93], [22, 8], [-72, 26], [5, -100], [17, 51], [8, 63], [-42, -71], [-90, -73], [-89, -15], [-42, 57], [5, 1], [-4, -84], [28, -5], [-90, 20], [45, -14], [27, -71], [12, 92], [-60, -45], [-69, -57], [-59, 25], [-78, 40], [-6, -79], [51, -58], [-66, 82], [39, 60], [16, -77], [48, 49], [43, 78], [16, -87], [-81, 51], [-74, -22], [61, 25], [-73, 65], [14, -83], [83, 41], [73, 55], [57, 90], [7, 100], [-92, -46], [-82, -4], [-55, -4], [4, -27], [42, -68], [34, 27], [42, 33], [-82, -29], [24, -43], [77, -9], [53, -33]]"
34,2,100,80,SAT,"[[-89, -58], [-86, -68], [71, 96], [60, -58], [13, 33], [84, -44], [-51, -81], [-45, 89], [-23, 36], [58, 25], [26, 42], [-91, 83], [-17, -84], [88, -27], [-78, -51], [-1, -45], [-18, -34], [-18, -48], [11, 91], [-64, -41], [-13, 56], [-62, -79], [-37, -8], [27, -1], [-14, 85], [65, -67], [24, 51], [73, -45], [-26, -21], [-100, 78], [28, -15], [6, 40], [-82, -82], [10, -14], [98, 28], [-7, 74], [77, -59], [25, -57], [-2, -68], [-47, -46], [-97, 90], [-10, -72], [70, -3], [-59, 47], [11, -28], [-57, 96], [78, 87], [80, 10], [-52, 41], [-44, -3], [50, -53], [3, -81], [57, -19], [30, 66], [-37, 93], [63, 80], [-89, -54], [-21, 19], [-60, 41], [4, -77], [20, 42], [-72, -68], [24, -6], [-8, 8], [-69, 70], [-22, -80], [92, 93], [52, -41], [19, -74], [-71, -51], [-20, -94], [-53, -24], [-71, -71], [-8, -52], [-26, -8], [-83, 24], [-81, 6], [65, 52], [77, 85], [-48, -76]]"
35,2,100,80,SAT,"[[-80, -74], [44, 27], [-78, 100], [79, 39], [-43, -85], [36, -23], [33, 44], [87, -64], [39, -65], [-53, 69], [-51, -68], [-68, 26], [82, -24], [100, 22], [61, -32], [-21, -14], [-63, -60], [78, -87], [72, 94], [46, 63], [-53, 75], [-65, 2], [-10, -59], [-65, 25], [-90, -100], [-37, -47], [27, -68], [-66, 53], [30, 47], [-99, 38], [-12, -51], [56, -46], [33, 54], [-58, 72], [18, -21], [-81, -21], [72, 22], [77, -2], [-17, -90], [-57, 36], [21, -73], [-23, -92], [-65, 30], [-35, 71], [72, 3], [-35, -53], [74, 4], [-51, 31], [40, 86], [-25, -51], [-90, -82], [-85, 23], [35, -52], [37, -47], [73, -57], [90, 85], [-30, 20], [70, -49], [-99, 96], [10, -17], [-15, -32], [51, 4], [-89, -35], [-42, -64], [-91, 34], [-15, 56], [42, 8], [-88, -57], [-95, -24], [-54, 3], [-55, 4], [65, -36], [57, 88], [9, 97], [-45, -83], [-22, -67], [91, 14], [77, -94], [-67, -44], [89, 41]]"
36,2,100,80,SAT,"[[-11, 27], [-23, -83], [1, -48], [36, -40], [-12, 36], [50, 100], [-68, 34], [23, -95], [-72, 60], [5, -68], [-13, -77], [-58, 37], [3, -78], [55, 84], [-92, 93], [-13, -55], [55, 41], [32, -97], [61, -83], [-30, -44], [-39, -30], [-39, -33], [-21, 22], [24, -74], [37, -18], [25, 12], [-54, 29], [79, 67], [62, -92], [-89, 30], [-95, -8], [-23, -62], [96, -97], [63, -90], [11, -7], [2, -1], [49, 88], [-60, -13], [87, 64], [-16, -8], [-81, -1], [-26, -38], [-25, 24], [-13, 32], [-6, 22], [-66, 54], [-100, 76], [-23, 4], [-21, 87], [64, -49], [6, 8], [96, -75], [-95, 80], [52, 52], [-23, 21], [5, 47], [-68, -89], [42, 35], [-39, 46], [3, 49], [69, -67], [88, -10], [31, -23], [-91, -30], [-73, -88], [46, 54], [52, 19], [47, 95], [-88, -89], [-62, -7], [-44, 5], [99, -89], [-51, -100], [5, -11], [-97, -27], [24, -95], [-90, -55], [-31, -3], [13, 89], [-68, -80]]"
37,2,100,80,SAT,"[[90, 3], [-17, 50], [99, 70], [29, -86], [70, 93], [4, -20], [-12, -82], [-52, 14], [56, -89], [34, 76], [50, 3], [88, -23], [84, 56], [-23, 15], [6, 18], [-73, 18], [76, 55], [90, -62], [-64, -51], [90, 62], [-65, -75], [40, -4], [-17, -76], [68, 85], [100, 21], [90, -73], [-12, -36], [-88, 12], [74, -54], [-13, -85], [-91, -32], [-51, 93], [-28, -61], [-83, 23], [-43, 64], [-6, 93], [88, 7], [90, -90], [36, -95], [97, -98], [99, 92], [1, 96], [-87, 12], [13, -48], [81, 96], [96, 76], [-96, -97], [50, 63], [-38, 89], [-54, -19], [-68, 14], [-22, -83], [-28, -23], [3, -67], [-85, 28], [-21, 34], [93, 75], [41, -55], [-47, 60], [-65, 22], [-40, 72], [74, 96], [27, 95], [-91, 100], [-11, 67], [75, 51], [-78, -48], [-68, 1], [-1, 15], [-19, -54], [-42, 10], [-20, -14], [-100, -62], [83, -83], [69, 88], [-12, 80], [-27, -55], [9, -56], [2, -63], [-58, 69]]"
38,2,100,80,SAT,"[[59, -4], [-96, 59], [-63, -47], [33, -90], [-83, 39], [-1, -89], [-28, -80], [-56, -62], [-12, 45], [62, -73], [28, -66], [81, -5], [35, 16], [-13, 64], [26, 15], [61, 67], [54, 72], [23, -47], [-11, 33], [-2, -65], [-44, -20], [-89, -6], [39, -47], [86, -38], [-21, 27], [-42, -70], [-78, -39], [5, -25], [22, 83], [-29, 5], [10, -74], [91, 48], [-32, 85], [7, -21], [-20, -19], [27, 21], [-19, -75], [-42, 91], [-100, 68], [38, 47], [62, 2], [-1, 98], [6, -88], [-42, 87], [93, -22], [-51, -88], [-84, 89], [30, 18], [-47, 10], [-34, -77], [-97, -31], [-10, -99], [-45, -36], [-31, 85], [15, -47], [100, -42], [86, -72], [64, 57], [16, 55], [-40, -3], [31, 75], [4, -71], [40, -5], [66, 76], [-1, 37], [-20, -54], [-7, 63], [88, 45], [68, 98], [55, -64], [29, 17], [-12, 2], [9, -67], [-7, -17], [5, -4], [13, 80], [98, 9], [62, -90], [-94, -42], [84, -34]]"
39,2,100,80,SAT,"[[61, -8], [-97, 36], [-97, -72], [-23, 84], [81, 15], [36, 31], [-46, -53], [59, -28], [-16, -31], [-36, -65], [-95, 12], [96, 40], [-71, 63], [58, -53], [39, -25], [26, 7], [5, -29], [75, 99], [26, 86], [5, 44], [19, -45], [100, 44], [54, 36], [72, -34], [-6, -87], [76, -74], [69, 16], [-96, 4], [100, 45], [90, -32], [27, -43], [-58, 5], [18, -14], [-10, 22], [-88, -19], [-21, -98], [-2, -22], [-31, 81], [-23, -82], [-49, -35], [-15, 23], [-79, 41], [37, -14], [-52, 23], [80, 6], [-29, -49], [-12, -89], [44, 36], [-23, -42], [-41, 20], [-6, -1], [31, -51], [50, -85], [-80, -14], [16, 1], [-44, -63], [61, -7], [-48, -86], [25, 28], [-82, -4], [61, -24], [-62, 40], [39, -98], [45, 84], [-79, 11], [26, 76], [-6, -86], [9, -69], [-49, -75], [70, 24], [-54, 43], [-29, -99], [-51, 96], [20, 49], [30, 31], [79, -94], [-57, 44], [-100, 39], [35, -49], [93, -7]]"
40,2,100,80,SAT,"[[-24, 56], [23, -80], [-4, -8], [-80, 57], [-20, 93], [-92, 92], [56, -92], [-1, -35], [30, 2], [36, -80], [-78, 31], [-76, -10], [-92, -82], [19, -45], [-2, -66], [94, -64], [-100, 81], [-42, -32], [-59, 17], [-74, 42], [61, -63], [-100, 18], [86, -33], [96, 99], [-68, 15], [-26, -82], [90, -59], [-72, 10], [-48, 94], [-40, 92], [-63, -31], [-43, 33], [-45, 44], [-98, -87], [-15, 79], [-48, -41], [60, -49], [42, -51], [-64, 91], [49, 93], [-76, 68], [-57, 7], [-36, -77], [-13, -44], [-18, 24], [-27, 19], [-35, -69], [45, 12], [74, -39], [-13, -64], [-35, -63], [-30, -57], [-36, 31], [-28, 36], [-23, 90], [28, -87], [17, 32], [-8, -73], [-86, 54], [-43, 87], [-39, 57], [-85, 49], [-53, -38], [-76, -58], [18, 23], [-63, -19], [83, -19], [41, -46], [-50, -60], [24, 45], [23, 22], [88, -38], [-68, -9], [43, -62], [9, -57], [-89, -88], [-88, -1], [91, -91], [-65, -33], [-24, 4]]"
41,2,100,80,SAT,"[[43, 97], [37, -91], [9, -30], [-36, 38], [16, -76], [-55, -64], [53, 76], [26, -66], [-5, 93], [-5, 59], [84, -69], [80, -21], [3, -61], [-25, -71], [-5, -4], [84, 57], [-55, 21], [-95, 94], [78, -20], [79, 73], [-17, -91], [-14, 41], [-35, -40], [-83, -35], [-43, -26], [-92, 48], [-63, 100], [99, -6], [-51, 45], [28, -98], [-3, -33], [-33, -34], [-40, -27], [-99, -85], [44, 10], [-39, -60], [-6, 93], [-13, 74], [57, 25], [-53, -47], [-9, 70], [-68, 43], [-61, 66], [95, 45], [77, 18], [100, -30], [32, -55], [40, -34], [-98, -95], [-30, 73], [8, 43], [-7, 45], [-17, -52], [68, 81], [-6, -46], [82, -87], [-39, 14], [34, 15], [6, 71], [35, 96], [-56, 55], [99, 12], [-3, 45], [-100, -3], [-64, 76], [45, 96], [51, -43], [-100, -69], [-91, 8], [60, -65], [-72, 84], [-14, 33], [-11, 69], [55, -37], [-94, -53], [72, 15], [-32, -97], [30, -83], [-42, -48], [-75, -98]]"
42,2,100,80,SAT,"[[46, 62], [-98, -56], [2, 31], [-27, 59], [-41, -59], [60, -66], [-97, 64], [48, 97], [87, 81], [75, -100], [37, -82], [26, -24], [1, -76], [-73, 81], [-81, -66], [13, 40], [-20, -72], [-56, -85], [-43, 78], [-99, -19], [59, 95], [25, -9], [-4, -42], [-14, -78], [-86, 4], [52, -34], [64, 63], [-35, -73], [-87, -88], [-32, -34], [82, -32], [94, 48], [13, -10], [9, 25], [16, 22], [90, 90], [25, -79], [64, 36], [-70, 26], [-65, 3], [-85, 100], [-66, -90], [19, 65], [32, -9], [20, 5], [-21, 95], [-71, -12], [-75, -39], [-44, 63], [32, -79], [12, 89], [83, -56], [52, 72], [-39, 28], [57, 1], [88, 67], [59, -24], [76, 43], [-37, 31], [-40, -61], [4, -72], [-90, -28], [63, 15], [14, 16], [-39, 14], [15, 48], [80, -35], [71, -48], [-20, -55], [33, -76], [-50, 90], [-65, 36], [-61, -36], [47, 5], [61, 50], [-11, -58], [5, -10], [58, 85], [97, -10], [57, -31]]"
43,2,100,80,SAT,"[[-22, -4], [-76, -46], [-77, 92], [-27, -79], [14, -28], [43, 78], [23, -49], [48, -46], [59, 76], [11, 49], [-77, -60], [22, -98], [65, 75], [-65, 43], [-21, -40], [-9, -26], [37, 37], [43, 42], [-89, -47], [-5, 99], [56, 38], [74, -34], [-60, 42], [47, 85], [3, 41], [82, 60], [71, 8], [-9, 76], [85, -50], [31, -38], [48, 84], [86, 95], [-27, -59], [16, 22], [63, -83], [69, -83], [-91, -79], [40, 60], [-68, 98], [26, 31], [25, 67], [-4, 92], [83, 79], [49, -72], [-3, 66], [-2, -17], [53, 87], [60, 95], [41, -92], [39, -95], [-77, -62], [24, -11], [21, 30], [-71, 5], [-100, 30], [40, 19], [-36, -83], [-81, 63], [-38, 97], [73, -85], [-37, 35], [-50, 86], [-85, -91], [63, 78], [-54, -48], [59, 17], [-1, 72], [-21, -3], [79, 69], [-33, -50], [-64, 31], [46, 7], [92, -44], [6, 66], [50, -44], [12, -99], [25, 75], [42, 43], [-18, -10], [14, 46]]"
44,2,100,80,SAT,"[[12, -62], [15, 74], [98, 5], [-47, 11], [93, -22], [-59, -61], [-42, -46], [-2, 14], [-91, 45], [88, -50], [-49, -88], [-96, 60], [-92, -70], [-23, -61], [26, 67], [81, -28], [94, 46], [-21, -12], [7, -78], [-65, 29], [-24, 84], [14, 48], [39, -96], [-100, 55], [82, -24], [-87, -8], [-5, 25], [-30, 54], [84, 82], [68, 47], [1, -55], [89, 50], [-14, 5], [-84, 13], [-67, -78], [66, 79], [-67, -4], [-16, -34], [-82, 81], [-61, 78], [-24, 58], [40, -53], [98, -54], [-100, -95], [-53, 98], [-74, -34], [7, -36], [12, -35], [33, -2], [95, -82], [50, -77], [77, 67], [77, -13], [-53, -98], [-70, 43], [-43, 91], [-76, -82], [28, -59], [96, -43], [76, 74], [-69, -11], [86, -99], [35, 28], [83, -90], [32, -47], [2, -69], [-39, 20], [51, -12], [78, -52], [17, 31], [3, -37], [3, -16], [-51, 69], [66, -30], [31, -27], [-72, -43], [-88, 42], [87, -79], [86, -5], [-89, 47]]"
45,2,100,80,SAT,"[[-92, -42], [-43, 54], [-50, 78], [66, 60], [5, 80], [86, 19], [-59, -40], [-97, -83], [60, -26], [-93, -66], [-32, -92], [-60, 1], [-35, 75], [82, -41], [-4, -78], [-13, 22], [-22, -96], [96, -100], [44, -26], [-16, -93], [42, 4], [-44, 49], [76, 96], [82, 42], [85, -88], [58, 44], [82, -97], [-69, -74], [-24, -21], [28, 14], [-40, -72], [15, 96], [51, -58], [-34, 93], [-23, -68], [41, 38], [-10, 98], [-52, -85], [59, 65], [52, -60], [100, -35], [-5, 59], [-48, 82], [23, 2], [36, 61], [-40, -11], [-64, -82], [-11, -40], [48, -9], [-8, 66], [75, 69], [23, -45], [4, 50], [-66, -82], [13, -54], [-36, -58], [18, 49], [58, -30], [86, -27], [85, 84], [-94, 35], [-91, -38], [-43, -54], [-61, -84], [-29, 53], [23, -58], [92, -21], [73, -91], [73, -48], [-50, 86], [-51, 52], [91, -41], [-55, 23], [-76, -75], [-75, -85], [-9, -37], [-13, -94], [-80, -21], [-43, -91], [75, 23]]"
46,2,100,80,SAT,"[[-3, 32], [-79, 33], [22, -65], [14, 21], [-52, 93], [1, 50], [-53, -33], [-17, 4], [-94, -68], [-30, -10], [-48, 15], [7, -35], [-62, 34], [7, 96], [1, 48], [22, -23], [-58, -66], [99, -84], [55, -29], [93, -37], [-2, -50], [-29, -6], [-14, 55], [-52, 41], [18, 93], [-100, 44], [-93, 41], [53, 78], [44, -63], [-92, -12], [-65, -28], [12, 39], [31, 78], [79, -18], [50, 1], [-94, -57], [40, -98], [-10, -34], [-71, -4], [-13, 13], [65, 8], [98, -86], [95, 53], [3, -93], [57, -55], [-16, -19], [-65, 16], [36, 27], [-93, 54], [52, 56], [-86, 28], [-57, 19], [76, -21], [-47, -52], [78, -100], [95, 93], [5, 49], [-6, 5], [-54, -63], [-54, 100], [73, -30], [-40, 59], [19, -35], [27, -64], [-20, 74], [47, 45], [63, -24], [91, -88], [77, 84], [-18, 97], [-69, 76], [96, -17], [90, 93], [71, -43], [94, 56], [66, 4], [-98, -85], [-27, -88], [76, 23], [-8, -59]]"
47,2,100,80,SAT,"[[-98, -7], [86, -93], [10, -11], [27, -64], [-50, -82], [-97, 17], [2, 48], [25, -78], [25, 82], [-67, -39], [-6, -86], [-92, -99], [38, 77], [34, -69], [-96, 95], [-17, 79], [-65, 28], [98, 24], [87, 46], [-66, 63], [76, -3], [-48, 57], [60, 100], [-1, -16], [77, 7], [-81, 4], [43, 5], [-99, -96], [-18, -28], [12, 8], [-56, -30], [74, 65], [-95, -63], [45, 85], [-11, -60], [64, -79], [28, 16], [51, 60], [-84, 16], [29, -78], [-36, -72], [28, -83], [-84, -88], [-100, -6], [-71, -51], [35, -62], [13, -74], [50, -66], [-44, 29], [-40, -7], [-58, -55], [-43, -71], [16, -16], [50, 56], [14, 59], [47, 12], [-90, -23], [80, -60], [61, -55], [-64, -91], [-39, -55], [22, 43], [-47, 94], [-65, 42], [24, 63], [-25, -67], [-40, -11], [84, -87], [56, -77], [-75, -90], [-93, 81], [-5, -25], [47, 74], [24, -23], [-81, 21], [-26, -60], [38, -16], [98, -74], [-87, -81], [-82, -93]]"
48,2,100,80,SAT,"[[-15, 57], [68, 35], [79, 49], [-37, -87], [-7, 42], [66, 13], [4, 21], [-11, 12], [52, 9], [-61, -93], [50, -56], [47, -16], [-23, 56], [-85, 24], [90, 9], [-74, -83], [58, 17], [-87, 90], [-12, 27], [99, -87], [-8, 51], [-35, -32], [31, -9], [-3, 54], [-43, 23], [82, 89], [-60, -67], [-9, 54], [42, 39], [-38, -75], [92, -93], [-45, 80], [-43, 40], [9, -56], [-17, 2], [11, 43], [-27, 1], [51, 58], [87, -58], [91, -82], [-3, -38], [-78, -12], [63, 57], [-5, 43], [68, 19], [68, 13], [59, -52], [-31, 55], [-91, -13], [90, 62], [68, 42], [53, 4], [-89, 84], [-27, 16], [65, 8], [2, -49], [-87, 12], [96, -3], [74, 99], [63, 22], [-2, 65], [69, 71], [84, -84], [-31, -99], [-77, 28], [-45, -39], [28, 64], [41, 63], [-27, 72], [-13, 75], [-97, 79], [-14, -11], [36, 73], [-100, -42], [68, -8], [-28, 69], [-98, 88], [-83, -69], [-95, -53], [-85, -91]]"
49,2,100,80,SAT,"[[-83, -35], [83, 14], [20, 17], [-72, -8], [-88, -77], [-36, 94], [51, 57], [-42, -43], [-30, -41], [-16, -6], [27, 7], [-61, -52], [90, 28], [25, -20], [53, 63], [-15, -100], [77, 68], [-18, 83], [100, 91], [-83, -94], [-30, -68], [32, 68], [82, 89], [48, 53], [-60, -42], [91, 94], [-11, -32], [-90, -67], [28, -38], [25, 76], [-20, -19], [24, 22], [-75, -20], [-17, 20], [-21, -49], [11, 17], [-43, 27], [49, -28], [-52, -56], [-5, 67], [-51, -98], [77, 94], [6, 34], [-12, -33], [-71, 11], [-61, -48], [-69, -50], [-40, -34], [-17, 92], [-79, -6], [73, 65], [46, 98], [40, -8], [-40, 53], [17, -64], [14, -89], [73, 28], [-77, -49], [-100, -59], [-82, 9], [-47, 43], [9, 54], [-66, 46], [18, -26], [-27, 41], [-40, 19], [-52, -97], [6, 30], [-17, 80], [29, -75], [23, -100], [39, -38], [-93, -21], [61, -45], [-97, -46], [32, -58], [53, -40], [-95, -57], [-7, 100], [48, -26]]"
